38 [3448, 1047, 161, 62] 2 1 178
38 [3442, 1048, 161, 62] 2 1 179
39 [3436, 1049, 161, 62] 2 1 179
39 [3429, 1049, 161, 62] 2 1 179
40 [3424, 1050, 161, 62] 2 1 179
40 [3418, 1050, 161, 62] 2 1 179
41 [3410, 1051, 161, 62] 2 1 179
41 [3402, 1051, 161, 62] 2 1 179
42 [3391, 1051, 161, 62] 2 1 179
42 [3381, 1051, 161, 62] 2 1 178
43 [3373, 1050, 161, 62] 2 1 177
43 [3368, 1049, 161, 62] 2 1 175
44 [3362, 1049, 161, 62] 2 1 175
44 [3357, 1050, 161, 62] 2 1 174
45 [3350, 1050, 161, 62] 2 1 175
45 [3343, 1051, 161, 62] 2 1 176
46 [3336, 1051, 161, 62] 2 1 176
46 [3330, 1052, 161, 62] 2 1 175
47 [3323, 1052, 161, 62] 2 1 175
47 [3315, 1052, 161, 62] 2 1 175
48 [3307, 1053, 161, 62] 2 1 175
48 [3300, 1054, 161, 62] 2 1 175
49 [3294, 1055, 161, 62] 2 1 175
49 [3289, 1056, 161, 62] 2 1 175
50 [3283, 1056, 161, 62] 2 1 175
50 [3277, 1055, 161, 62] 2 1 175
51 [3272, 1056, 161, 62] 2 1 175
51 [3268, 1057, 161, 62] 2 1 175
1 [3734, 1040, 161, 62] 2 1 -121
2 [3728, 1049, 161, 62] 2 1 -115
3 [3722, 1050, 161, 62] 2 1 -114
4 [3718, 1044, 161, 62] 2 1 -118
5 [3716, 1033, 161, 62] 2 1 -133
6 [3719, 1017, 161, 62] 2 1 -164
7 [3722, 1005, 161, 62] 2 1 168
7 [3723, 999, 161, 62] 2 1 157
8 [3721, 999, 161, 62] 2 1 154
8 [3717, 1002, 161, 62] 2 1 155
9 [3712, 1004, 161, 62] 2 1 156
9 [3708, 1005, 161, 62] 2 1 156
10 [3702, 1005, 161, 62] 2 1 156
10 [3697, 1006, 161, 62] 2 1 156
11 [3693, 1007, 161, 62] 2 1 157
11 [3689, 1009, 161, 62] 2 1 159
12 [3686, 1012, 161, 62] 2 1 163
12 [3685, 1015, 161, 62] 2 1 167
13 [3683, 1017, 161, 62] 2 1 171
13 [3681, 1018, 161, 62] 2 1 174
14 [3677, 1019, 161, 62] 2 1 177
14 [3672, 1020, 161, 62] 2 1 179
15 [3667, 1021, 161, 62] 2 1 179
15 [3662, 1022, 161, 62] 2 1 178
16 [3656, 1022, 161, 62] 2 1 177
16 [3651, 1023, 161, 62] 2 1 177
17 [3645, 1024, 161, 62] 2 1 178
17 [3642, 1024, 161, 62] 2 1 177
18 [3640, 1023, 161, 62] 2 1 175
18 [3641, 1022, 161, 62] 2 1 172
19 [3641, 1021, 161, 62] 2 1 168
19 [3640, 1020, 161, 62] 2 1 166
20 [3636, 1021, 161, 62] 2 1 164
20 [3631, 1022, 161, 62] 2 1 164
21 [3625, 1024, 161, 62] 2 1 164
21 [3620, 1025, 161, 62] 2 1 164
22 [3615, 1025, 161, 62] 2 1 164
22 [3610, 1025, 161, 62] 2 1 164
23 [3603, 1026, 161, 62] 2 1 163
23 [3597, 1028, 161, 62] 2 1 164
24 [3590, 1030, 161, 62] 2 1 165
24 [3585, 1034, 161, 62] 2 1 168
25 [3581, 1036, 161, 62] 2 1 170
25 [3577, 1038, 161, 62] 2 1 171
26 [3573, 1038, 161, 62] 2 1 171
26 [3568, 1039, 161, 62] 2 1 171
27 [3562, 1040, 161, 62] 2 1 171
27 [3556, 1040, 161, 62] 2 1 171
28 [3550, 1042, 161, 62] 2 1 171
28 [3545, 1043, 161, 62] 2 1 172
29 [3538, 1044, 161, 62] 2 1 172
29 [3533, 1044, 161, 62] 2 1 172
30 [3527, 1045, 161, 62] 2 1 173
30 [3524, 1046, 161, 62] 2 1 174
31 [3521, 1046, 161, 62] 2 1 175
31 [3517, 1047, 161, 62] 2 1 177
32 [3512, 1047, 161, 62] 2 1 179
32 [3507, 1048, 161, 62] 2 1 -179
33 [3501, 1049, 161, 62] 2 1 -178
33 [3495, 1049, 161, 62] 2 1 -178
34 [3488, 1050, 161, 62] 2 1 -178
34 [3483, 1051, 161, 62] 2 1 -178
35 [3476, 1051, 161, 62] 2 1 -178
35 [3469, 1051, 161, 62] 2 1 -179
36 [3463, 1050, 161, 62] 2 1 179
36 [3459, 1049, 161, 62] 2 1 177
37 [3456, 1047, 161, 62] 2 1 176
37 [3453, 1047, 161, 62] 2 1 177
38 [3448, 1047, 161, 62] 2 1 178
38 [3442, 1048, 161, 62] 2 1 179
39 [3436, 1049, 161, 62] 2 1 179
39 [3429, 1049, 161, 62] 2 1 179
40 [3424, 1050, 161, 62] 2 1 179
40 [3418, 1050, 161, 62] 2 1 179
41 [3410, 1051, 161, 62] 2 1 179
41 [3402, 1051, 161, 62] 2 1 179
42 [3391, 1051, 161, 62] 2 1 179
42 [3381, 1051, 161, 62] 2 1 178
43 [3373, 1050, 161, 62] 2 1 177
43 [3368, 1049, 161, 62] 2 1 175
44 [3362, 1049, 161, 62] 2 1 175
44 [3357, 1050, 161, 62] 2 1 174
45 [3350, 1050, 161, 62] 2 1 175
45 [3343, 1051, 161, 62] 2 1 176
46 [3336, 1051, 161, 62] 2 1 176
46 [3330, 1052, 161, 62] 2 1 175
47 [3323, 1052, 161, 62] 2 1 175
47 [3315, 1052, 161, 62] 2 1 175
48 [3307, 1053, 161, 62] 2 1 175
48 [3300, 1054, 161, 62] 2 1 175
49 [3294, 1055, 161, 62] 2 1 175
49 [3289, 1056, 161, 62] 2 1 175
50 [3283, 1056, 161, 62] 2 1 175
50 [3277, 1055, 161, 62] 2 1 175
51 [3272, 1056, 161, 62] 2 1 175
51 [3268, 1057, 161, 62] 2 1 175
